company_name,n_deals,n_unique_athletes,total_nil_value,avg_nil_value,top_school,top_position
Cofman Townsley Attorneys at Law,1,1,0.0,0.0,,WR
Coin Cloud,1,1,0.0,0.0,,CG
Cold Brew University,1,1,0.0,0.0,Iowa State,PF
Cole Cabana Youth Football Camp,1,1,0.0,0.0,Western Michigan,RB
Colin Johnson,1,1,0.0,0.0,UT Martin,QB
College Basketball Reference,1,1,0.0,0.0,Memphis,SG
College Colors Day,1,1,0.0,0.0,Michigan,SG
College Corner Store,1,1,0.0,0.0,,QB
College Hill,1,1,0.0,0.0,,WR
College Mentors for Kids,1,1,0.0,0.0,Akron,SG
Club Stretch,1,1,0.0,0.0,LSU,IF
Club Car Wash,1,1,0.0,0.0,Kansas,ATH
Clontarf Foundation,1,1,0.0,0.0,Florida,PF
Cinnaholic,1,1,0.0,0.0,,S
ChristopherVizzinaOfficial.com,1,1,0.0,0.0,Clemson,QB
Chubbies,1,1,0.0,0.0,San Diego State,AT
Chucky Mullins Thanksgiving Dinner,1,1,0.0,0.0,Ole Miss,DL
Church's Texas Chicken,1,1,0.0,0.0,,S
Church’s Texas Chicken,1,1,0.0,0.0,Sacramento State,IOL
Cigarette Racing,1,1,0.0,0.0,,PG
Circle K,1,1,0.0,0.0,Florida State,QB
Clemson Area African American Museum,1,1,0.0,0.0,,OT
ClaimDOC,1,1,0.0,0.0,Iowa State,C
Clay Frost,1,1,0.0,0.0,Oregon State,UB
Clean Eatz,1,1,0.0,0.0,,TE
Clean Juice,1,1,0.0,0.0,,DL
CleanCA.com,1,1,0.0,0.0,UCLA,PG
CleanPrene,1,1,0.0,0.0,SMU,MB
Collins Childrens Home,1,1,0.0,0.0,,WR
Command,1,1,0.0,0.0,,CG
Cutback Giveback Haircut Event,1,1,0.0,0.0,Arizona State,RB
Commerce Bank,1,1,0.0,0.0,,WR
Craddock Oil Company/BlueSky,1,1,0.0,0.0,UCF,QB
Crazy Dog T-Shirts,1,1,0.0,0.0,St. John Fisher,C
Creed,1,1,0.0,0.0,UCLA,UB
Crest Auto Group,1,1,0.0,0.0,SMU,QB
Crest Insurance Group,1,1,0.0,0.0,Arizona,QB
Cross Chrysler Jeep,1,1,0.0,0.0,Louisville,LB
Cross Colours,1,1,0.0,0.0,,PG
Crossover Collectibles,1,1,0.0,0.0,,LB
Crowd Push,1,1,0.0,0.0,LSU,VT
Crowley Auto,1,1,0.0,0.0,Connecticut,SG
Crown Melbourne,1,1,0.0,0.0,Princeton,AT
Crowne at 501,1,1,0.0,0.0,,PF
Crunch Fitness,1,1,0.0,0.0,Florida State,OT
Crush Soda,1,1,0.0,0.0,,C
Currex Insoles,1,1,0.0,0.0,South Carolina,WR
Coyle Chevrolet Buick GMC,1,1,0.0,0.0,Louisville,OH
Cover Two Sports Cafe,1,1,0.0,0.0,SMU,QB
Courtsmith,1,1,0.0,0.0,Louisville,PG
Coop's Plumbing Service,1,1,0.0,0.0,Arkansas,IOL
Common Grounds Coffee,1,1,0.0,0.0,Baylor,OH
Community Foundation of North Central Florida,1,1,0.0,0.0,Florida,LB
Compete Training Foundation,1,1,0.0,0.0,Indiana,SG
Connecticut Sun,1,1,0.0,0.0,,PG
Connections Academy,1,1,0.0,0.0,,RB
Conscious Authentic,1,1,0.0,0.0,,CB
Coralville Food Pantry,1,1,0.0,0.0,Iowa,SG
Courtside With Camden ,1,1,0.0,0.0,Richmond,PF
Corcoran HM Properties,1,1,0.0,0.0,,QB
Cort Furniture,1,1,0.0,0.0,,SF
Cotton Holdings,1,1,0.0,0.0,Houston,QB
Cottonelle,1,1,0.0,0.0,SMU,MB
CougConnect Shop,1,1,0.0,0.0,BYU,WR
Coughlin Cars,1,1,0.0,0.0,,TE
Christopher Cloos,1,1,0.0,0.0,Alabama,GK
Chris Corzo Injury Attorneys,1,1,0.0,0.0,,CG
Choose Rockwood Alliances,1,1,0.0,0.0,,EDGE
Chimney Rock Elementary,1,1,0.0,0.0,Memphis,SG
Campus Pollyeyes,1,1,0.0,0.0,Ohio State,OT
Can't See Apparel,1,1,0.0,0.0,,RB
CanesWear,1,1,0.0,0.0,SMU,QB
CapTech,1,1,0.0,0.0,,C
Capelli Sport,1,1,0.0,0.0,Vanderbilt,DF
Capital BMW,1,1,0.0,0.0,South Carolina,SG
Capital One,1,1,0.0,0.0,Sacramento State,SF
Capstone Wealth Advisors,1,1,0.0,0.0,,WR
Carl Black Auto Orlando,1,1,0.0,0.0,UCF,QB
Carousel Motors,1,1,0.0,0.0,Creighton,C
Carrick Custom Home Design,1,1,0.0,0.0,BYU,LB
Carter Subaru,1,1,0.0,0.0,Oklahoma State,P
Cascadia Public House,1,1,0.0,0.0,Loyola (Chi),CG
Case Keenum QB Camp,1,1,0.0,0.0,Houston,QB
Casey Morsell Skills Academy,1,1,0.0,0.0,NC State,SG
Campbell’s Chunky,1,1,0.0,0.0,,CG
Camp T,1,1,0.0,0.0,,CB
Camp Camden,1,1,0.0,0.0,Richmond,PF
CT Trial Firm,1,1,0.0,0.0,,PF
CHARLY USA,1,1,0.0,0.0,San Diego State,AT
CIS of Tennessee,1,1,0.0,0.0,Vanderbilt,CB
CITIUS MAG,1,1,0.0,0.0,Virginia,DR
CLIF Bar & Company,1,1,0.0,0.0,Auburn,All
CONIC,1,1,0.0,0.0,,LB
CT Scoreboard Podcast,1,1,0.0,0.0,,SF
CTM Band,1,1,0.0,0.0,,S
Cameron’s Music,1,1,0.0,0.0,Connecticut,C
CWENCH Hydration,1,1,0.0,0.0,Minnesota,LD
Caddix,1,1,0.0,0.0,,WR
Cadillac Bar,1,1,0.0,0.0,Houston,QB
Cafeina Water,1,1,0.0,0.0,St. John's,PF
Call Me MISTER,1,1,0.0,0.0,,OT
Cameron Ward Football Camp,1,1,0.0,0.0,,QB
Casey's,1,1,0.0,0.0,Oklahoma State,SF
Catholic Charities USA,1,0,0.0,0.0,,
Cats Talk,1,1,0.0,0.0,,PF
Chef Merito Seasonings,1,1,0.0,0.0,,WR
"Chappell, Chappell & Newman",1,0,0.0,0.0,,
Charlotte FC,1,1,0.0,0.0,Charlotte,SG
Charqui Jerky Co.,1,1,0.0,0.0,,OT
Chase,1,1,0.0,0.0,UCLA,QB
Cheatcode,1,1,0.0,0.0,Sacramento State,IOL
Cheetos,1,1,0.0,0.0,UCLA,All
Cheribundi,1,1,0.0,0.0,,WR
Champs Sports Women,1,1,0.0,0.0,Indiana,SG
Cherry Pickin’ Goods,1,1,0.0,0.0,Louisville,S
Chief Sports App,1,1,0.0,0.0,Memphis,CG
Chike Protein Iced Coffee,1,1,0.0,0.0,Creighton,MB
Children's Cancer Partners of the Carolinas,1,1,0.0,0.0,,PF
Children's Health Foundation,1,1,0.0,0.0,Oklahoma,P
Children's Heatlhcare of Atlanta,1,1,0.0,0.0,,DF
Chapel Hill Sportswear,1,1,0.0,0.0,,WR
Champions The Film,1,1,0.0,0.0,Ole Miss,SG
Cavender Ford of Oklahoma City,1,1,0.0,0.0,Oklahoma,P
Central Bank of the Midwest,1,1,0.0,0.0,Kansas,SG
Cedar Ridge Football Scholarship Fund,1,1,0.0,0.0,,OT
Celestial Seasonings Tea,1,1,0.0,0.0,UCLA,QB
Celestial Tea,1,1,0.0,0.0,,PG
Centenarius Nutrition,1,1,0.0,0.0,,S
Center for Leadership Development,1,1,0.0,0.0,Hofstra,PF
Central BBQ,1,1,0.0,0.0,Arkansas,IF
Central KY Sports Complex,1,1,0.0,0.0,Western Kentucky,SF
Champions Cirlce Meet & Greet Signing Event,1,0,0.0,0.0,,
Central Ohio Farmer’s Co-Op,1,1,0.0,0.0,,TE
Centre County United Way,1,1,0.0,0.0,Penn State,IOL
Centurion Lifestyle,1,1,0.0,0.0,,WR
Chamberlin Brand,1,1,0.0,0.0,,SG
Champion Pizza,1,1,0.0,0.0,Texas A&M,CB
Champions Circle Trophy Walk,1,1,0.0,0.0,,TE
Custom Sports,1,1,0.0,0.0,Nebraska,CG
Cyber Athletix,1,1,0.0,0.0,Louisville,SF
CASA of NWA,1,1,0.0,0.0,Arkansas,OT
Epic Burger,1,1,0.0,0.0,,PG
Elevate,1,1,0.0,0.0,,PG
Elevate Chiropractic and Wellness,1,1,0.0,0.0,,QB
Elite 360 Training,1,1,0.0,0.0,Iowa State,SG
Elite Therapeutics,1,1,0.0,0.0,Clemson,ATH
Elixir Muscle Cypress,1,1,0.0,0.0,,WR
Elkhorn Dog Chews,1,1,0.0,0.0,Montana,ATH
Elle & Design,1,1,0.0,0.0,Auburn,All
Ellianos Coffee,1,1,0.0,0.0,,RB
Embassy,1,1,0.0,0.0,Clemson,DR
Embassy Suites,1,1,0.0,0.0,Arizona,PG
Empire Classic,1,1,0.0,0.0,Clemson,PG
Empower Youth Charity Stripe Challenge,1,1,0.0,0.0,Maryland,PG
Endstate,1,1,0.0,0.0,UCF,SG
Enlightened.Clo,1,1,0.0,0.0,Stanford,QB
Ent Credit Union,1,1,0.0,0.0,Florida,QB
Elete Sports ,1,1,0.0,0.0,Louisiana,WR
Elete Sports,1,1,0.0,0.0,California,RB
El Yucateco Hot Sauce,1,1,0.0,0.0,SMU,MB
Ease Plumbing and Air,1,1,0.0,0.0,,SF
EATnaked.LA,1,1,0.0,0.0,,QB
ECU Pirate Nation,1,1,0.0,0.0,East Carolina,IF
ELITE Sports Apparel,1,1,0.0,0.0,LSU,All
ENG Aviation Group,1,1,2125345.0,2125345.0,Texas A&M,QB
ESPN,1,1,0.0,0.0,,All
EVRY JEWELS,1,1,0.0,0.0,Louisville,S
Eat Clean Bro,1,1,0.0,0.0,USC,GK
Ekster,1,1,0.0,0.0,,S
Eberg Capital,1,1,0.0,0.0,,QB
Eccker Sports Group,1,1,0.0,0.0,,S
Eddie Gilstrap Motors,1,1,0.0,0.0,Miami,PF
Edifier Global,1,1,0.0,0.0,California,CG
Eggs Up Grill,1,1,0.0,0.0,Clemson,K
Eksperience,1,1,0.0,0.0,,RB
Enzo,1,0,0.0,0.0,,
Epic Seats,1,1,0.0,0.0,,QB
Cybersticky,1,1,0.0,0.0,Oregon,S
Equal Chance For Education,1,1,0.0,0.0,Appalachian State,QB
FIKI Sports,1,1,0.0,0.0,UCLA,K
FILA,1,1,0.0,0.0,North Carolina,SGL
FNBO,1,1,0.0,0.0,,QB
FREEWELL,1,1,0.0,0.0,UCLA,MF
FS InVISION,1,1,0.0,0.0,,TE
FabFitFun,1,1,0.0,0.0,Louisville,OH
Faculty,1,1,0.0,0.0,,QB
Fair Game Australia,1,1,0.0,0.0,Florida,PF
Fairway Auto Brokers,1,1,0.0,0.0,Auburn,All
Faith Carson Online Store,1,1,0.0,0.0,,C
Family Automotive,1,0,0.0,0.0,,
Family Dollar,1,1,0.0,0.0,Charlotte,SG
Famously Garnet Sports,1,1,2589918.0,2589918.0,South Carolina,QB
Fan inc.,1,1,0.0,0.0,Texas Tech,PG
FanUp,1,1,0.0,0.0,North Florida,SG
FAB&T ,1,1,0.0,0.0,Oklahoma State,SF
F45 Training,1,1,0.0,0.0,Grand Canyon University,MF
EyesLA,1,1,0.0,0.0,UCLA,PG
European Wax Center,1,1,0.0,0.0,Florida,All
Es Tas Bar And Grill,1,1,0.0,0.0,Iowa State,QB
Eskimo Joe’s,1,1,0.0,0.0,,QB
Essential Elements,1,1,0.0,0.0,Georgia,MF
Essential Motors NJ,1,1,0.0,0.0,,QB
Estee Lauder,1,1,0.0,0.0,USC,CG
Ethics The Brand,1,1,0.0,0.0,Temple,PG
Everybody Wins DC,1,1,0.0,0.0,Maryland,WR
ExxonMobil,1,1,0.0,0.0,,PG
Executive Services,1,1,0.0,0.0,New Mexico,RB
Exiza,1,1,0.0,0.0,USC,OH
Experian,1,1,1500772.0,1500772.0,LSU,CG
Explore Ice,1,1,0.0,0.0,New Hampshire,All
Extra Butter,1,1,0.0,0.0,St. John's,SG
Extra Yard for Teachers,1,1,0.0,0.0,Wichita State,IF
Durham Outlook,1,1,0.0,0.0,FIU,LB
Duck Donuts State College,1,1,0.0,0.0,,P
Duck Camp,1,1,0.0,0.0,Oklahoma,IF
Dubby,1,1,0.0,0.0,Oregon State,LB
DeFalco's Italian Deli & Eatery,1,1,0.0,0.0,NC State,CG
Debo Williams Youth Football Camp,1,1,0.0,0.0,South Carolina,LB
Decatur Orthopedic Center,1,1,0.0,0.0,LSU,TE
Default Happiness,1,1,0.0,0.0,,QB
Del Taco,1,1,0.0,0.0,,DL
Delta Dental of Virginia,1,1,0.0,0.0,,PF
Desert First Credit Union,1,1,0.0,0.0,,QB
Detroit Wing Company,1,1,0.0,0.0,USF,IOL
DevaCurl,1,1,0.0,0.0,UCLA,PG
Devin Neal Football Camp,1,1,0.0,0.0,,RB
Devon Energy,1,1,0.0,0.0,Oklahoma,IF
Dexcom U,1,1,0.0,0.0,Alabama A&M,CG
De’Longhi,1,1,0.0,0.0,Alabama,PV
DiBella's Subs,1,1,0.0,0.0,Pittsburgh,S
Diamond Kinetic,1,1,0.0,0.0,,P
DawgPost,1,1,0.0,0.0,,CB
DavidSandersjrOfficial.com,1,1,0.0,0.0,Tennessee,OT
Dave & Busters,1,1,0.0,0.0,Illinois,PG
DELTA Foundation Inc.,1,1,0.0,0.0,,RB
Cyclone Football Signing Day Celebration,1,1,0.0,0.0,,WR
D1 Hardin Valley,1,1,0.0,0.0,,S
D1 Players Society,1,1,0.0,0.0,Oklahoma,C
D1Softball,1,1,0.0,0.0,UCLA,P
DAZN,1,1,0.0,0.0,,RB
DC22,1,1,0.0,0.0,,SG
DIG,1,0,0.0,0.0,,
Dakereon Joyner Holiday Food Drive,1,1,0.0,0.0,South Carolina,RB
DRNX,1,1,0.0,0.0,UCLA,S
DTLR,1,1,0.0,0.0,,SF
DUDE Wipes,1,1,0.0,0.0,Auburn,QB
DXL Big + Tall,1,1,0.0,0.0,St. John Fisher,C
Dad’s Coffee,1,1,0.0,0.0,Louisville,S
Dairy Queen,1,1,0.0,0.0,,PF
Diamond Miller Camp,1,1,0.0,0.0,,SF
DiamondJohnsonShop.com,1,1,0.0,0.0,NC State,SG
Dick Dyer & Associates,1,1,2589918.0,2589918.0,South Carolina,QB
Draco Slides,1,1,0.0,0.0,Baylor,SG
Dossier Perfumes,1,1,0.0,0.0,Florida,IF
Dough Street,1,1,0.0,0.0,West Virginia,DF
Dr. Chuck Ells,1,1,0.0,0.0,Minnesota,DL
Dr. G. Robin Pruitt,1,1,0.0,0.0,Alabama,PV
Dr. Ron Juenemann,1,1,0.0,0.0,Kansas State,CG
Dr. Squatch Soap Company,1,1,0.0,0.0,Marshall,TE
Draftly,1,1,0.0,0.0,SMU,QB
Donovan Edwards Youth Football Camp,1,1,0.0,0.0,,RB
Dream in Black,1,1,0.0,0.0,UCLA,PG
Dreamer,1,1,0.0,0.0,Austin Peay,CG
Dribble For Victory Over Cancer,1,1,0.0,0.0,Hofstra,CG
Drift Hotels,1,1,0.0,0.0,UCLA,All
Drink Treo ,1,1,0.0,0.0,Oklahoma State,SF
Drip House Coffee Co.,1,1,0.0,0.0,,WR
DormRoomFund,1,1,0.0,0.0,UCLA,QB
Donatos Pizza,1,1,0.0,0.0,,C
Dick Dyer Mercedes-Benz,1,1,0.0,0.0,,QB
Discover,1,1,0.0,0.0,,LB
Dick's Drive-Ins,1,1,0.0,0.0,Washington,LS
Dietz & Watson,1,1,0.0,0.0,Arkansas,P
Dippin' Daisy's,1,1,0.0,0.0,Louisville,OH
Dircks Moving,1,1,0.0,0.0,Arizona State,LB
Direct Auto Insurance,1,1,0.0,0.0,NC State,SG
Dirt Road Outfitters,1,1,0.0,0.0,,P
"Diversified Energy, Encova Insurance Youth Girls' ",1,0,0.0,0.0,,
Don Moyer Boys & Girls Club,1,1,0.0,0.0,Indiana,SF
Do Orlando North,1,1,0.0,0.0,Florida State,OF
Doich,1,1,0.0,0.0,Florida Gulf Coast University,CG
Dolores Lemon & Associates Real Estate Professiona,1,1,0.0,0.0,Oklahoma State,WR
Domain at Waco,1,1,0.0,0.0,Baylor,DL
Dominator,1,1,0.0,0.0,Oregon,All
Dominion Senior Living,1,1,1538802.0,1538802.0,Clemson,QB
CERISE,1,1,0.0,0.0,,WR
Byers Auto,1,1,0.0,0.0,Ohio State,QB
Fanpage Future,1,1,0.0,0.0,LSU,IF
Amundi Assset Management,1,1,0.0,0.0,,G
Always Ballin ,1,1,0.0,0.0,,PF
Alyssa Ustby Girl's Basketball Camp,1,1,0.0,0.0,,SF
Alzheimer’s Association,1,1,0.0,0.0,,SF
Amadi Jewelry,1,1,0.0,0.0,Cincinnati,S
Amazon Shop,1,1,0.0,0.0,Kansas State,SG
Amazon Style,1,1,0.0,0.0,,WR
Ambitious Desires,1,1,0.0,0.0,Nebraska,DS
American Airlines,1,1,0.0,0.0,,WR
American Built Clothing,1,1,0.0,0.0,BYU,OT
American Dairy Assocation Mideast,1,1,0.0,0.0,Ohio State,IF
American Dairy Association,1,1,0.0,0.0,Texas,OH
American Dairy Association Mideast,1,1,0.0,0.0,Ohio State,SF
Ameritas,1,1,0.0,0.0,Nebraska,DS
Ames Community School District,1,1,0.0,0.0,Iowa State,P
Amici Cafe,1,1,0.0,0.0,Georgia,IOL
Alumni Hall,1,1,0.0,0.0,Western Kentucky,DF
Altruistic Joe,1,1,0.0,0.0,Wichita State,IF
Alternative Career in Sports Academy,1,1,0.0,0.0,UCLA,WR
Allen Chevrolet Cadillac,1,1,0.0,0.0,Michigan,IOL
Albertsons,1,1,0.0,0.0,Oregon State,All
Ale-8-One,1,1,0.0,0.0,,QB
All Vote No Play,1,1,0.0,0.0,UCLA,QB
AllAthlete,1,1,0.0,0.0,Wichita State,IF
Allbirds,1,1,0.0,0.0,Oklahoma,All
Allen Brake Real Estate,1,1,0.0,0.0,,WR
Allerica Aesthetics,1,1,0.0,0.0,Nebraska,DS
Altar'd State,1,1,0.0,0.0,Louisville,OH
Allo Communications,1,1,0.0,0.0,Nebraska,S
Allure,1,0,0.0,0.0,,
Almost Heaven Desserts & Coffee Shop,1,1,0.0,0.0,West Virginia,DF
Aloft South Bend,1,1,0.0,0.0,Notre Dame,SG
AlphaSuit Clothier,1,1,0.0,0.0,Ohio State,SG
Alsander GNV,1,1,0.0,0.0,Florida,WR
Amigos/Kings Classic,1,1,0.0,0.0,Arizona State,QB
Andy Mohr Automotive,1,1,0.0,0.0,,QB
Axe,1,1,0.0,0.0,Texas,CG
Ann Arbor Saline Shell,1,1,0.0,0.0,,WR
Athletes in Recruitment,1,1,0.0,0.0,Sacramento State,QB
Athletes.org,1,1,0.0,0.0,,CG
Athleteverse,1,1,0.0,0.0,Clemson,DR
Athletico Physical Therapy,1,1,0.0,0.0,SMU,MB
Athletiverse,1,1,0.0,0.0,Texas A&M,IF
Athlytic,1,1,0.0,0.0,,EDGE
Atlanta Braves,1,1,0.0,0.0,,QB
Attain Physical Therapy,1,1,0.0,0.0,Michigan,SG
Auburn Med Spa,1,1,0.0,0.0,Auburn,All
Audi Beverly Hills,1,1,0.0,0.0,,PG
Auntie Anne’s Pretzels,1,1,0.0,0.0,TCU,CG
Austin Farm Sanctuary,1,1,0.0,0.0,Texas,OH
Austin Speech Labs,1,1,0.0,0.0,Texas,EDGE
AutoPro of Nashville,1,1,0.0,0.0,Vanderbilt,IF
Avery Johnson Shop,1,1,0.0,0.0,Kansas State,QB
Athlete Advantage,1,1,0.0,0.0,Wisconsin,WR
Athens Area Humane Society,1,1,0.0,0.0,Georgia,QB
Astoria Activewear,1,1,0.0,0.0,Maryland,UB
Aria Pod+,1,1,0.0,0.0,UCLA,QB
Annie,1,1,0.0,0.0,,S
Antigua Apparel,1,1,0.0,0.0,,S
Apis Cor,1,1,0.0,0.0,Florida State,IOL
Aquaphor,1,1,0.0,0.0,Missouri,MF
Arch Apparel,1,1,0.0,0.0,Saint Louis,DF
Arena Graffiti Co,1,1,0.0,0.0,Georgia Southern,WR
Arizona Athletic Grounds,1,1,0.0,0.0,Washington,MF
Aston Martin Dallas,1,1,0.0,0.0,,QB
Arizona Bookstore,1,1,0.0,0.0,Arizona,PF
Arkansas Children's,1,1,0.0,0.0,Kentucky,IOL
Armani Beauty,1,1,0.0,0.0,,QB
Arthrex,1,1,0.0,0.0,Kansas,IOL
Arvest Bank,1,1,0.0,0.0,,WR
Ashley Joens Basketball Camp,1,1,0.0,0.0,,SF
Albany Firewolves,1,1,0.0,0.0,,SG
Alani,1,1,0.0,0.0,Texas,CG
Alabama Vintage,1,1,0.0,0.0,,OT
Akim Law Firm,1,1,0.0,0.0,Georgia,IOL
46Solutions,1,1,0.0,0.0,,C
500 Level Apparel,1,1,0.0,0.0,LSU,IF
550 Wagyu,1,1,0.0,0.0,Texas A&M,TE
6thverse,1,1,0.0,0.0,UCLA,QB
7 Brew Coffee,1,1,0.0,0.0,South Carolina,PF
94 Feet of Game app,1,1,0.0,0.0,,PG
978 Jerseys,1,1,0.0,0.0,San Diego State,AT
A Shot For Life,1,1,0.0,0.0,Villanova,SF
A Sneaker Head,1,1,0.0,0.0,St. John Fisher,C
A-Game,1,1,0.0,0.0,Kentucky,MF
AARP,1,1,0.0,0.0,,QB
AC Barbeque,1,0,0.0,0.0,,
AC+ION,1,1,0.0,0.0,,QB
AFSP - Arkansas,1,1,0.0,0.0,Arkansas,SG
AJ11,1,1,0.0,0.0,Oregon State,SG
402 Creamery,1,1,0.0,0.0,Nebraska,S
31st State,1,1,0.0,0.0,Santa Clara University,DF
314Tees,1,1,0.0,0.0,,WR
103.7 The Buzz,1,1,0.0,0.0,Oklahoma State,SF
"""An Evening With Quinn Ewers""",1,1,0.0,0.0,,QB
"""Being Young""",1,1,0.0,0.0,UCLA,SG
#LTK,1,1,0.0,0.0,Florida State,IF
&Collar,1,1,0.0,0.0,,QB
'47,1,1,0.0,0.0,Alabama,PV
100 Coconuts,1,1,0.0,0.0,,SF
16 Handles,1,1,0.0,0.0,,C
310 Hydrate,1,1,0.0,0.0,Arkansas,S
2 Elite Apparel,1,1,0.0,0.0,Kansas State,QB
210 Inspired,1,1,0.0,0.0,UTSA,DL
22 Forever,1,1,0.0,0.0,Utah,LB
22 Threads Apparel,1,1,0.0,0.0,Connecticut,PG
2FIT BRANDS,1,1,0.0,0.0,Creighton,OH
2REAL,1,1,0.0,0.0,Miami,J
AKLIEF Cream,1,1,0.0,0.0,Alabama,CG
AKRS Equipment,1,1,0.0,0.0,Arizona State,QB
ALCollection,1,1,0.0,0.0,Southern University,QB
Affordable Door,1,1,0.0,0.0,Nebraska,P
Advantage Goalkeeping,1,1,0.0,0.0,Florida State,GK
Advertising Week,1,1,0.0,0.0,UCLA,QB
Advisors Excel,1,0,0.0,0.0,,
Aelfricedenofficial,1,1,0.0,0.0,Louisville,DS
Aerie,1,1,0.0,0.0,UCLA,UB
Aeropostale,1,1,0.0,0.0,UCLA,All
Aftermath Sports,1,1,0.0,0.0,Jacksonville State,DL
Adrianne Ross,1,1,0.0,0.0,Houston,SG
Afterpay,1,1,0.0,0.0,California,CG
Ag-Pro Companies,1,1,0.0,0.0,,TE
Aggieland Golf Cars,1,1,0.0,0.0,Texas A&M,G
AirFrance,1,1,0.0,0.0,,C
Airstar Charter,1,1,3139796.0,3139796.0,Miami,QB
Ajinomoto Foods Europe,1,1,0.0,0.0,,QB
Advanced Skin and Body Aesthetics,1,1,0.0,0.0,Nebraska,OH
Adam Weitsman,1,1,0.0,0.0,Arkansas,SG
ALFA Clothiers,1,1,0.0,0.0,,S
ATH Posters,1,1,0.0,0.0,,S
ALFA Custom Clothiers,1,1,0.0,0.0,,S
AMIN.O,1,1,0.0,0.0,,SF
AP Law Group,1,1,0.0,0.0,,PG
ASAB Basketball Camp,1,1,0.0,0.0,UNLV,PF
ASAS-Los Angeles,1,1,0.0,0.0,,RB
ATAC,1,1,0.0,0.0,Central Oklahoma,S
AUSA Basketball Clinic,1,1,0.0,0.0,,SG
Ad Council,1,1,0.0,0.0,LSU,PG
Above the Realm,1,1,0.0,0.0,Florida,LB
Absolutely Ridiculous,1,1,0.0,0.0,UCLA,IF
Academy,1,1,0.0,0.0,SMU,MB
Acid Rain Water,1,1,0.0,0.0,,IOL
Acquista Trattoria,1,1,0.0,0.0,Texas,SG
"Action Plumbing, Heating, AC & Electrical",1,1,0.0,0.0,,DL
Awake Chocolate,1,1,0.0,0.0,Wisconsin,MF
Ayanna Patterson EmPower Forward Weekend,1,1,0.0,0.0,Connecticut,SF
Burgan Real Estate,1,1,0.0,0.0,Dayton,CG
Bounce Curl,1,1,0.0,0.0,Arizona State,P
Bolay,1,1,0.0,0.0,USF,QB
Boltion,1,1,0.0,0.0,Fairfield University,SG
Bommarito Automotive Group,1,1,0.0,0.0,Saint Louis,C
Bon Bon Bon,1,1,0.0,0.0,,RB
Bonchon,1,1,0.0,0.0,,PF
Bonfire,1,1,0.0,0.0,Utah,BB
Book Bag Giveaway,1,1,0.0,0.0,,SF
Book'em,1,1,0.0,0.0,Vanderbilt,PG
Boombah,1,1,0.0,0.0,,P
Boomers Trucks,1,1,0.0,0.0,Boise State,K
Boone's Trace National Golf Club,1,1,0.0,0.0,,QB
Born Primitive,1,1,0.0,0.0,Nebraska,P
Born To Be Me,1,1,0.0,0.0,Arkansas,S
Bosse Sports,1,1,0.0,0.0,Boston College,RB
Boston Motor Sports,1,1,0.0,0.0,,MF
Body Fuel,1,1,0.0,0.0,Princeton,WR
Bob's Red Mill,1,1,0.0,0.0,Clemson,DR
Boathouse Sports,1,1,0.0,0.0,Temple,VT
Blankenship Group,1,1,0.0,0.0,,QB
Billionaire Girls Club,1,1,0.0,0.0,,PG
BitMart,1,1,0.0,0.0,,SG
Black Fives Foundation,1,1,0.0,0.0,Connecticut,SG
Blackwood for Men,1,1,0.0,0.0,,QB
Blaise Alexander Family Dealership,1,1,0.0,0.0,Penn State,WR
Blake Corum Youth Football Camp,1,1,0.0,0.0,,RB
Blanketing Families Inc,1,1,0.0,0.0,,PF
Blueprint Improvement Group,1,1,0.0,0.0,,DF
Blast Softball,1,1,0.0,0.0,Oklahoma,C
Blenz Bowls,1,1,0.0,0.0,Alabama,GK
Blono Pizza Co.,1,0,0.0,0.0,,
Blue Linen Boutique,1,1,0.0,0.0,Utah,All
Blue White Game,1,0,0.0,0.0,,
BlueChip,1,1,0.0,0.0,,SG
Boulevard Collective Jingle & Mingle ,1,0,0.0,0.0,,
Bounty,1,1,0.0,0.0,Texas A&M,RB
Ayden Elementary School,1,1,0.0,0.0,SMU,LB
Boutine Los Angeles,1,1,0.0,0.0,,S
Bread Man Apparel,1,1,0.0,0.0,,DL
Breast Cancer Research Foundation,1,1,0.0,0.0,Florida State,AT
Breathe Right,1,1,0.0,0.0,,WR
Breville USA,1,1,0.0,0.0,Washington,P
BrevinGalloway.com,1,1,0.0,0.0,Clemson,PG
Brookhaven Pub & Grill,1,1,0.0,0.0,,PG
Brown's Heating and Air,1,1,0.0,0.0,Clemson,RB
Bryan Molloy Design,1,1,0.0,0.0,Providence,SF
Bryce Underwood Shop,1,1,3035177.0,3035177.0,Michigan,QB
Bubba's 33,1,1,0.0,0.0,,S
Buchart Wachs Orthodontics,1,1,0.0,0.0,Nebraska,WR
Bucked Up,1,1,0.0,0.0,,PG
Bucketheads,1,1,0.0,0.0,Cincinnati,DL
BuddyBet,1,1,0.0,0.0,,SF
Built Bar,1,1,0.0,0.0,Michigan State,DR
Brazyn Life,1,1,0.0,0.0,Clemson,S
Brazos Running Company ,1,1,0.0,0.0,,RB
Brazil Sports Tours LLC,1,1,0.0,0.0,Ohio State,SG
Boys & Girls Clubs of Palm Beach County,1,1,0.0,0.0,Wisconsin,PG
BoutineLA,1,1,0.0,0.0,Alabama,MF
Bowling With Football,1,1,0.0,0.0,,WR
Bowser Automotive,1,1,0.0,0.0,,WR
